0,I,0,0,11439
1,P,11439,40,1944
2,P,13383,80,4196
3,P,17579,120,3942
4,P,21521,160,2948
5,P,24469,200,4580
6,P,29049,240,2820
7,P,31869,280,4482
8,P,36351,320,2231
9,P,38582,360,3716
10,P,42298,400,1001
11,P,43299,440,1670
12,P,44969,480,3262
13,P,48231,520,1979
14,P,50210,560,2219
15,P,52429,600,3876
16,P,56305,640,2427
17,P,58732,680,2474
18,P,61206,720,5676
19,P,66882,760,2565
20,P,69447,800,2681
21,P,72128,840,3427
22,P,75555,880,1747
23,P,77302,920,1372
24,P,78674,960,2585
25,P,81259,1000,2422
26,P,83681,1040,3537
27,P,87218,1080,2387
28,P,89605,1120,3467
29,P,93072,1160,2303
30,P,95375,1200,3991
31,P,99366,1240,3914
32,P,103280,1280,2404
33,P,105684,1320,2340
34,P,108024,1360,3179
35,P,111203,1400,1879
36,P,113082,1440,1942
37,P,115024,1480,3720
38,P,118744,1520,1652
39,P,120396,1560,1560
40,P,121956,1600,7121
41,P,129077,1640,4347
42,P,133424,1680,3198
43,P,136622,1720,3462
44,P,140084,1760,5518
45,P,145602,1800,3003
46,P,148605,1840,1200
47,P,149805,1880,1485
48,P,151290,1920,983
49,P,152273,1960,1237
50,I,153510,2000,13119
51,P,166629,2040,2243
52,P,168872,2080,2751
53,P,171623,2120,4948
54,P,176571,2160,2653
55,P,179224,2200,3125
56,P,182349,2240,6977
57,P,189326,2280,133
58,P,189459,2320,38
59,P,189497,2360,36
60,P,189533,2400,35
61,P,189568,2440,1544
62,P,191112,2480,1491
63,P,192603,2520,1856
64,P,194459,2560,3242
65,P,197701,2600,1209
66,P,198910,2640,1753
67,P,200663,2680,2853
68,P,203516,2720,4305
69,P,207821,2760,3254
70,P,211075,2800,5277
71,P,216352,2840,2974
72,P,219326,2880,2704
73,P,222030,2920,1470
74,P,223500,2960,1032
75,P,224532,3000,1003
76,P,225535,3040,2191
77,P,227726,3080,2354
78,P,230080,3120,2343
79,P,232423,3160,2267
80,P,234690,3200,3406
81,P,238096,3240,2665
82,P,240761,3280,3063
83,P,243824,3320,4195
84,P,248019,3360,2001
85,P,250020,3400,2425
86,P,252445,3440,3357
87,P,255802,3480,1405
88,P,257207,3520,958
89,P,258165,3560,2334
90,P,260499,3600,2489
91,P,262988,3640,3240
92,P,266228,3680,2839
93,P,269067,3720,11745
94,P,280812,3760,2797
95,P,283609,3800,1547
96,P,285156,3840,1531
97,P,286687,3880,1859
98,P,288546,3920,2515
99,P,291061,3960,2530
100,I,293591,4000,13732
101,P,307323,4040,1857
102,P,309180,4080,4684
103,P,313864,4120,2627
104,P,316491,4160,2201
105,P,318692,4200,5149
106,P,323841,4240,1295
107,P,325136,4280,890
108,P,326026,4320,2204
109,P,328230,4360,3075
110,P,331305,4400,2051
111,P,333356,4440,3432
112,P,336788,4480,2265
113,P,339053,4520,3046
114,P,342099,4560,2062
115,P,344161,4600,3717
116,P,347878,4640,2610
117,P,350488,4680,3571
118,P,354059,4720,3344
119,P,357403,4760,1550
120,P,358953,4800,1854
121,P,360807,4840,3405
122,P,364212,4880,1844
123,P,366056,4920,1795
124,P,367851,4960,3405
125,P,371256,5000,1749
126,P,373005,5040,1895
127,P,374900,5080,2994
128,P,377894,5120,2381
129,P,380275,5160,2841
130,P,383116,5200,3233
131,P,386349,5240,4875
132,P,391224,5280,3617
133,P,394841,5320,1716
134,P,396557,5360,2509
135,P,399066,5400,1419
136,P,400485,5440,1887
137,P,402372,5480,2357
138,P,404729,5520,2676
139,P,407405,5560,2779
140,P,410184,5600,3607
141,P,413791,5640,2702
142,P,416493,5680,2268
143,P,418761,5720,3529
144,P,422290,5760,1405
145,P,423695,5800,842
146,P,424537,5840,1404
147,P,425941,5880,1492
148,P,427433,5920,1026
149,P,428459,5960,135
150,I,428594,6000,2863
151,P,431457,6040,133
152,P,431590,6080,96
153,P,431686,6120,87
154,P,431773,6160,127
155,P,431900,6200,36
156,P,431936,6240,80
157,P,432016,6280,87
158,P,432103,6320,98
159,P,432201,6360,96
160,P,432297,6400,62
161,P,432359,6440,5639
162,P,437998,6480,4258
163,P,442256,6520,3918
164,P,446174,6560,2988
165,P,449162,6600,3843
166,P,453005,6640,2883
167,P,455888,6680,3464
168,P,459352,6720,3379
169,P,462731,6760,2761
170,P,465492,6800,3128
171,P,468620,6840,3938
172,P,472558,6880,2992
173,P,475550,6920,4413
174,P,479963,6960,4057
175,P,484020,7000,3216
176,P,487236,7040,3516
177,P,490752,7080,4480
178,P,495232,7120,3057
179,P,498289,7160,3677
180,P,501966,7200,5328
181,P,507294,7240,3679
182,P,510973,7280,4629
183,P,515602,7320,5460
184,P,521062,7360,3768
185,P,524830,7400,5170
186,P,530000,7440,4490
187,P,534490,7480,2593
188,P,537083,7520,3533
189,P,540616,7560,4561
190,P,545177,7600,3253
191,P,548430,7640,3951
192,P,552381,7680,4248
193,P,556629,7720,3098
194,P,559727,7760,3054
195,P,562781,7800,3724
196,P,566505,7840,2665
197,P,569170,7880,2017
198,P,571187,7920,2209
199,P,573396,7960,1349
200,I,574745,8000,19181
201,P,593926,8040,11055
202,P,604981,8080,1541
203,P,606522,8120,3810
204,P,610332,8160,1185
205,P,611517,8200,1496
206,P,613013,8240,855
207,P,613868,8280,1224
208,P,615092,8320,1581
209,P,616673,8360,718
210,P,617391,8400,948
211,P,618339,8440,1394
212,P,619733,8480,684
213,P,620417,8520,1646
214,P,622063,8560,3127
215,P,625190,8600,1431
216,P,626621,8640,1691
217,P,628312,8680,1902
218,P,630214,8720,902
219,P,631116,8760,1095
220,P,632211,8800,1440
221,P,633651,8840,954
222,P,634605,8880,22199
223,P,656804,8920,2307
224,P,659111,8960,2716
225,P,661827,9000,2536
226,P,664363,9040,2531
227,P,666894,9080,2594
228,P,669488,9120,2322
229,P,671810,9160,2339
230,P,674149,9200,2478
231,P,676627,9240,2515
232,P,679142,9280,2820
233,P,681962,9320,2476
234,P,684438,9360,2609
235,P,687047,9400,2571
236,P,689618,9440,2244
237,P,691862,9480,2554
