0,I,0,0,6599
1,P,6599,40,921
2,P,7520,80,1815
3,P,9335,120,1934
4,P,11269,160,1443
5,P,12712,200,2092
6,P,14804,240,1365
7,P,16169,280,2025
8,P,18194,320,1079
9,P,19273,360,1550
10,P,20823,400,629
11,P,21452,440,784
12,P,22236,480,1382
13,P,23618,520,1013
14,P,24631,560,928
15,P,25559,600,1757
16,P,27316,640,1187
17,P,28503,680,1199
18,P,29702,720,2466
19,P,32168,760,1300
20,P,33468,800,1284
21,P,34752,840,1476
22,P,36228,880,872
23,P,37100,920,649
24,P,37749,960,1203
25,P,38952,1000,1060
26,P,40012,1040,1520
27,P,41532,1080,1135
28,P,42667,1120,1537
29,P,44204,1160,1115
30,P,45319,1200,1893
31,P,47212,1240,1804
32,P,49016,1280,1164
33,P,50180,1320,1045
34,P,51225,1360,1372
35,P,52597,1400,895
36,P,53492,1440,977
37,P,54469,1480,1522
38,P,55991,1520,784
39,P,56775,1560,681
40,P,57456,1600,3970
41,P,61426,1640,2188
42,P,63614,1680,1598
43,P,65212,1720,1716
44,P,66928,1760,2328
45,P,69256,1800,1360
46,P,70616,1840,670
47,P,71286,1880,715
48,P,72001,1920,524
49,P,72525,1960,578
50,I,73103,2000,6956
51,P,80059,2040,944
52,P,81003,2080,1292
53,P,82295,2120,2373
54,P,84668,2160,1414
55,P,86082,2200,1623
56,P,87705,2240,3224
57,P,90929,2280,117
58,P,91046,2320,99
59,P,91145,2360,104
60,P,91249,2400,138
61,P,91387,2440,813
62,P,92200,2480,734
63,P,92934,2520,898
64,P,93832,2560,1527
65,P,95359,2600,612
66,P,95971,2640,836
67,P,96807,2680,1428
68,P,98235,2720,2206
69,P,100441,2760,1598
70,P,102039,2800,2467
71,P,104506,2840,1395
72,P,105901,2880,1302
73,P,107203,2920,857
74,P,108060,2960,595
75,P,108655,3000,651
76,P,109306,3040,1073
77,P,110379,3080,982
78,P,111361,3120,1085
79,P,112446,3160,1122
80,P,113568,3200,1640
81,P,115208,3240,1354
82,P,116562,3280,1436
83,P,117998,3320,1962
84,P,119960,3360,1119
85,P,121079,3400,1221
86,P,122300,3440,1481
87,P,123781,3480,607
88,P,124388,3520,491
89,P,124879,3560,1074
90,P,125953,3600,1136
91,P,127089,3640,1579
92,P,128668,3680,1274
93,P,129942,3720,5393
94,P,135335,3760,1027
95,P,136362,3800,614
96,P,136976,3840,580
97,P,137556,3880,683
98,P,138239,3920,975
99,P,139214,3960,998
100,I,140212,4000,6939
101,P,147151,4040,801
102,P,147952,4080,2052
103,P,150004,4120,1161
104,P,151165,4160,1122
105,P,152287,4200,1947
106,P,154234,4240,615
107,P,154849,4280,395
108,P,155244,4320,956
109,P,156200,4360,1715
110,P,157915,4400,1070
111,P,158985,4440,1862
112,P,160847,4480,1150
113,P,161997,4520,1494
114,P,163491,4560,1100
115,P,164591,4600,1718
116,P,166309,4640,1053
117,P,167362,4680,1557
118,P,168919,4720,1275
119,P,170194,4760,668
120,P,170862,4800,889
121,P,171751,4840,1627
122,P,173378,4880,771
123,P,174149,4920,896
124,P,175045,4960,1657
125,P,176702,5000,863
126,P,177565,5040,875
127,P,178440,5080,1291
128,P,179731,5120,1094
129,P,180825,5160,1320
130,P,182145,5200,1649
131,P,183794,5240,2222
132,P,186016,5280,1501
133,P,187517,5320,770
134,P,188287,5360,1167
135,P,189454,5400,611
136,P,190065,5440,823
137,P,190888,5480,1028
138,P,191916,5520,1170
139,P,193086,5560,1503
140,P,194589,5600,1957
141,P,196546,5640,1403
142,P,197949,5680,1210
143,P,199159,5720,1865
144,P,201024,5760,705
145,P,201729,5800,631
146,P,202360,5840,888
147,P,203248,5880,957
148,P,204205,5920,872
149,P,205077,5960,129
150,I,205206,6000,2245
151,P,207451,6040,75
152,P,207526,6080,71
153,P,207597,6120,83
154,P,207680,6160,111
155,P,207791,6200,32
156,P,207823,6240,76
157,P,207899,6280,83
158,P,207982,6320,96
159,P,208078,6360,98
160,P,208176,6400,94
161,P,208270,6440,2224
162,P,210494,6480,2094
163,P,212588,6520,2193
164,P,214781,6560,1771
165,P,216552,6600,2010
166,P,218562,6640,1386
167,P,219948,6680,1788
168,P,221736,6720,1923
169,P,223659,6760,1367
170,P,225026,6800,1503
171,P,226529,6840,1809
172,P,228338,6880,1321
173,P,229659,6920,1823
174,P,231482,6960,1952
175,P,233434,7000,1241
176,P,234675,7040,1707
177,P,236382,7080,2010
178,P,238392,7120,1468
179,P,239860,7160,1705
180,P,241565,7200,2627
181,P,244192,7240,1496
182,P,245688,7280,2188
183,P,247876,7320,2425
184,P,250301,7360,1436
185,P,251737,7400,2167
186,P,253904,7440,1838
187,P,255742,7480,953
188,P,256695,7520,1605
189,P,258300,7560,2031
190,P,260331,7600,1127
191,P,261458,7640,1731
192,P,263189,7680,1901
193,P,265090,7720,1243
194,P,266333,7760,1429
195,P,267762,7800,1540
196,P,269302,7840,1144
197,P,270446,7880,841
198,P,271287,7920,947
199,P,272234,7960,570
200,I,272804,8000,7545
201,P,280349,8040,5688
202,P,286037,8080,969
203,P,287006,8120,1430
204,P,288436,8160,668
205,P,289104,8200,812
206,P,289916,8240,479
207,P,290395,8280,599
208,P,290994,8320,830
209,P,291824,8360,337
210,P,292161,8400,479
211,P,292640,8440,816
212,P,293456,8480,319
213,P,293775,8520,833
214,P,294608,8560,1427
215,P,296035,8600,770
216,P,296805,8640,907
217,P,297712,8680,986
218,P,298698,8720,451
219,P,299149,8760,547
220,P,299696,8800,695
221,P,300391,8840,414
222,P,300805,8880,8916
223,P,309721,8920,958
224,P,310679,8960,1223
225,P,311902,9000,1063
226,P,312965,9040,1149
227,P,314114,9080,1172
228,P,315286,9120,1092
229,P,316378,9160,1081
230,P,317459,9200,1123
231,P,318582,9240,1125
232,P,319707,9280,1322
233,P,321029,9320,1217
234,P,322246,9360,1223
235,P,323469,9400,1179
236,P,324648,9440,1080
237,P,325728,9480,1197
238,P,326925,9520,1370
239,P,328295,9560,1332
240,P,329627,9600,1208
241,P,330835,9640,1327
242,P,332162,9680,1344
243,P,333506,9720,1070
244,P,334576,9760,1275
245,P,335851,9800,1275
246,P,337126,9840,951
247,P,338077,9880,1032
248,P,339109,9920,955
249,P,340064,9960,633
250,I,340697,10000,7148
251,P,347845,10040,5749
252,P,353594,10080,1218
253,P,354812,10120,1579
254,P,356391,10160,1731
255,P,358122,10200,1207
256,P,359329,10240,1452
257,P,360781,10280,1534
258,P,362315,10320,1186
259,P,363501,10360,1461
260,P,364962,10400,1642
261,P,366604,10440,1278
262,P,367882,10480,1431
263,P,369313,10520,1551
264,P,370864,10560,1327
265,P,372191,10600,1585
266,P,373776,10640,1687
267,P,375463,10680,1562
268,P,377025,10720,1689
269,P,378714,10760,1886
270,P,380600,10800,1383
271,P,381983,10840,1601
272,P,383584,10880,2510
273,P,386094,10920,1275
274,P,387369,10960,1508
275,P,388877,11000,1724
276,P,390601,11040,1275
277,P,391876,11080,1588
278,P,393464,11120,1740
279,P,395204,11160,1599
280,P,396803,11200,1618
281,P,398421,11240,1765
282,P,400186,11280,1850
283,P,402036,11320,1341
284,P,403377,11360,1778
285,P,405155,11400,1770
286,P,406925,11440,1349
287,P,408274,11480,1882
288,P,410156,11520,1968
289,P,412124,11560,1689
290,P,413813,11600,2810
291,P,416623,11640,3212
292,P,419835,11680,1985
293,P,421820,11720,3118
294,P,424938,11760,3285
295,P,428223,11800,1887
296,P,430110,11840,2921
297,P,433031,11880,2378
298,P,435409,11920,1376
299,P,436785,11960,1814
300,I,438599,12000,11031
301,P,449630,12040,1686
302,P,451316,12080,2566
303,P,453882,12120,2891
304,P,456773,12160,2076
305,P,458849,12200,2768
306,P,461617,12240,2758
307,P,464375,12280,2052
308,P,466427,12320,2984
309,P,469411,12360,3076
310,P,472487,12400,2207
311,P,474694,12440,3083
312,P,477777,12480,3249
313,P,481026,12520,1920
314,P,482946,12560,3069
315,P,486015,12600,3216
316,P,489231,12640,2251
317,P,491482,12680,3038
318,P,494520,12720,3169
319,P,497689,12760,2156
320,P,499845,12800,3236
321,P,503081,12840,3044
322,P,506125,12880,3031
323,P,509156,12920,2123
324,P,511279,12960,3032
325,P,514311,13000,2967
326,P,517278,13040,1932
327,P,519210,13080,2845
328,P,522055,13120,2837
329,P,524892,13160,1816
330,P,526708,13200,2514
331,P,529222,13240,2575
332,P,531797,13280,1586
333,P,533383,13320,2344
334,P,535727,13360,2321
335,P,538048,13400,1398
336,P,539446,13440,2024
337,P,541470,13480,2075
338,P,543545,13520,1361
339,P,544906,13560,2074
340,P,546980,13600,1988
341,P,548968,13640,1405
342,P,550373,13680,1857
343,P,552230,13720,1590
344,P,553820,13760,1010
345,P,554830,13800,1590
346,P,556420,13840,1489
347,P,557909,13880,872
348,P,558781,13920,1132
349,P,559913,13960,969
350,I,560882,14000,6352
351,P,567234,14040,8035
352,P,575269,14080,394
353,P,575663,14120,315
354,P,575978,14160,404
355,P,576382,14200,283
356,P,576665,14240,243
357,P,576908,14280,300
358,P,577208,14320,498
359,P,577706,14360,326
360,P,578032,14400,539
361,P,578571,14440,564
362,P,579135,14480,407
363,P,579542,14520,506
364,P,580048,14560,565
365,P,580613,14600,520
366,P,581133,14640,356
367,P,581489,14680,679
368,P,582168,14720,533
369,P,582701,14760,462
370,P,583163,14800,594
371,P,583757,14840,176
372,P,583933,14880,132
373,P,584065,14920,345
374,P,584410,14960,324
375,P,584734,15000,306
376,P,585040,15040,427
377,P,585467,15080,311
378,P,585778,15120,245
379,P,586023,15160,272
380,P,586295,15200,114
381,P,586409,15240,76
382,P,586485,15280,107
383,P,586592,15320,90
384,P,586682,15360,55
385,P,586737,15400,67
386,P,586804,15440,8245
387,P,595049,15480,423
388,P,595472,15520,438
389,P,595910,15560,438
390,P,596348,15600,697
391,P,597045,15640,469
392,P,597514,15680,456
393,P,597970,15720,437
394,P,598407,15760,485
395,P,598892,15800,584
396,P,599476,15840,423
397,P,599899,15880,383
398,P,600282,15920,319
399,P,600601,15960,316
400,I,600917,16000,11610
401,P,612527,16040,488
402,P,613015,16080,511
403,P,613526,16120,567
404,P,614093,16160,563
405,P,614656,16200,887
406,P,615543,16240,511
407,P,616054,16280,519
408,P,616573,16320,569
409,P,617142,16360,466
410,P,617608,16400,816
411,P,618424,16440,627
412,P,619051,16480,578
413,P,619629,16520,555
414,P,620184,16560,535
415,P,620719,16600,811
416,P,621530,16640,510
417,P,622040,16680,492
418,P,622532,16720,571
419,P,623103,16760,477
420,P,623580,16800,869
421,P,624449,16840,516
422,P,624965,16880,481
423,P,625446,16920,415
424,P,625861,16960,467
425,P,626328,17000,714
426,P,627042,17040,481
427,P,627523,17080,512
428,P,628035,17120,508
429,P,628543,17160,523
430,P,629066,17200,809
431,P,629875,17240,479
432,P,630354,17280,533
433,P,630887,17320,527
434,P,631414,17360,493
435,P,631907,17400,749
436,P,632656,17440,501
437,P,633157,17480,492
438,P,633649,17520,533
439,P,634182,17560,519
440,P,634701,17600,867
441,P,635568,17640,577
442,P,636145,17680,584
443,P,636729,17720,722
444,P,637451,17760,638
445,P,638089,17800,822
446,P,638911,17840,440
447,P,639351,17880,462
448,P,639813,17920,394
449,P,640207,17960,397
450,I,640604,18000,11666
451,P,652270,18040,488
452,P,652758,18080,657
453,P,653415,18120,683
454,P,654098,18160,583
455,P,654681,18200,799
456,P,655480,18240,521
457,P,656001,18280,545
458,P,656546,18320,505
459,P,657051,18360,455
460,P,657506,18400,660
461,P,658166,18440,465
462,P,658631,18480,442
463,P,659073,18520,450
464,P,659523,18560,468
465,P,659991,18600,633
466,P,660624,18640,483
467,P,661107,18680,496
468,P,661603,18720,494
469,P,662097,18760,473
470,P,662570,18800,711
471,P,663281,18840,329
472,P,663610,18880,257
473,P,663867,18920,271
474,P,664138,18960,225
475,P,664363,19000,210
476,P,664573,19040,133
477,P,664706,19080,5012
478,P,669718,19120,299
479,P,670017,19160,336
480,P,670353,19200,397
481,P,670750,19240,370
482,P,671120,19280,354
483,P,671474,19320,338
484,P,671812,19360,392
485,P,672204,19400,359
486,P,672563,19440,354
487,P,672917,19480,352
488,P,673269,19520,397
489,P,673666,19560,405
490,P,674071,19600,429
491,P,674500,19640,391
492,P,674891,19680,364
493,P,675255,19720,409
494,P,675664,19760,388
495,P,676052,19800,344
496,P,676396,19840,434
497,P,676830,19880,317
498,P,677147,19920,309
499,P,677456,19960,326
500,I,677782,20000,7418
501,P,685200,20040,398
502,P,685598,20080,442
503,P,686040,20120,461
504,P,686501,20160,540
505,P,687041,20200,568
506,P,687609,20240,484
507,P,688093,20280,593
508,P,688686,20320,591
509,P,689277,20360,640
510,P,689917,20400,679
511,P,690596,20440,627
512,P,691223,20480,675
513,P,691898,20520,765
514,P,692663,20560,659
515,P,693322,20600,717
516,P,694039,20640,868
517,P,694907,20680,840
518,P,695747,20720,996
519,P,696743,20760,815
520,P,697558,20800,1000
521,P,698558,20840,795
522,P,699353,20880,1022
523,P,700375,20920,781
524,P,701156,20960,925
525,P,702081,21000,835
526,P,702916,21040,886
527,P,703802,21080,756
528,P,704558,21120,854
529,P,705412,21160,781
530,P,706193,21200,985
531,P,707178,21240,768
532,P,707946,21280,887
533,P,708833,21320,774
534,P,709607,21360,830
535,P,710437,21400,701
536,P,711138,21440,848
537,P,711986,21480,817
538,P,712803,21520,364
539,P,713167,21560,155
540,P,713322,21600,1715
541,P,715037,21640,1648
542,P,716685,21680,1360
543,P,718045,21720,818
544,P,718863,21760,833
545,P,719696,21800,562
546,P,720258,21840,576
547,P,720834,21880,508
548,P,721342,21920,277
549,P,721619,21960,373
550,I,721992,22000,9399
551,P,731391,22040,436
552,P,731827,22080,488
553,P,732315,22120,747
554,P,733062,22160,659
555,P,733721,22200,1003
556,P,734724,22240,714
557,P,735438,22280,1115
558,P,736553,22320,837
559,P,737390,22360,1108
560,P,738498,22400,1268
561,P,739766,22440,1275
562,P,741041,22480,1016
563,P,742057,22520,1104
564,P,743161,22560,1056
565,P,744217,22600,525
566,P,744742,22640,520
567,P,745262,22680,529
568,P,745791,22720,470
569,P,746261,22760,506
570,P,746767,22800,557
571,P,747324,22840,503
572,P,747827,22880,490
573,P,748317,22920,543
574,P,748860,22960,502
575,P,749362,23000,554
576,P,749916,23040,626
577,P,750542,23080,584
578,P,751126,23120,587
579,P,751713,23160,589
580,P,752302,23200,649
581,P,752951,23240,743
582,P,753694,23280,585
583,P,754279,23320,541
584,P,754820,23360,553
585,P,755373,23400,483
586,P,755856,23440,602
587,P,756458,23480,431
588,P,756889,23520,487
589,P,757376,23560,442
590,P,757818,23600,537
591,P,758355,23640,577
592,P,758932,23680,452
593,P,759384,23720,479
594,P,759863,23760,458
595,P,760321,23800,424
596,P,760745,23840,568
597,P,761313,23880,602
